id,wh,fg_sku_code,mth_num,mto_demand_next_month,mts_demand_next_month,inventory_days_norm,store_cost,mts_demand_next_3_months,min_os,max_os,min_cs,max_cs,max_sup_lim,m1os_gfc,m1os_kfc,m1os_nfc,fg_wt_per_unit,cs_norm,norm_markup,m1os_x,next_3_months_demand_total,os_gfc,in_gfc,out_gfc,cs_gfc,max_supply_gfc,os_kfc,in_kfc,out_kfc,cs_kfc,max_supply_kfc,os_nfc,in_nfc,out_nfc,cs_nfc,max_supply_nfc,os_x,in_x,out_x,cs_x,max_supply_x,os_tot,in_tot,out_tot,cs_tot,max_supply_tot,cs_wt_gfc,cs_wt_kfc,cs_wt_nfc,final_norm,avg_stock,supply_gfc,supply_kfc,supply_nfc,supply_x,os_ge_min,os_le_max,cs_ge_min,cs_le_max,storage_cost,icc,row_cost,storage_cost_v2,workbook_id,created_at,updated_at,os_gfc_formula,in_gfc_formula,out_gfc_formula,cs_gfc_formula,os_kfc_formula,in_kfc_formula,out_kfc_formula,cs_kfc_formula,os_nfc_formula,in_nfc_formula,out_nfc_formula,cs_nfc_formula,os_x_formula,in_x_formula,out_x_formula,cs_x_formula,os_tot_formula,in_tot_formula,out_tot_formula,cs_tot_formula,storage_cost_formula,storage_cost_v2_formula,avg_stock_formula,cs_wt_gfc_formula,cs_wt_kfc_formula,cs_wt_nfc_formula
224,NFCM,SKU005,8,94.00,88.00,45,0.0100,226.00,0.00,10000000000.00,11.00,10000000000.00,1.00,0.00,0.00,52.00,1.2416,0.00,1.00,0.00,453.00,0.00,91.60,73.40,18.20,0.00,0.00,54.60,63.40,-8.80,0.00,52.00,35.80,45.20,42.60,0.00,0.00,0.00,0.00,0.00,0.00,52.00,182.00,182.00,52.00,0.00,22.5971,-10.9261,52.8922,0.00,52.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.5200,0.0000,0.0000,0.2600,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
225,NFCM,SKU005,9,37.00,101.00,53,0.0100,530.00,0.00,10000000000.00,54.00,10000000000.00,1.00,0.00,0.00,98.00,2.0576,0.00,1.00,0.00,413.00,0.00,62.60,48.80,13.80,0.00,0.00,41.40,51.50,-10.10,0.00,98.00,34.00,37.70,94.30,0.00,0.00,0.00,0.00,0.00,0.00,98.00,138.00,138.00,98.00,0.00,28.3949,-20.7818,194.0317,0.00,98.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.9800,0.0000,0.0000,0.4900,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
226,NFCM,SKU005,10,81.00,174.00,45,0.0100,380.00,0.00,10000000000.00,55.00,10000000000.00,1.00,0.00,0.00,32.00,0.7586,0.00,1.00,0.00,647.00,0.00,118.20,92.70,25.50,0.00,0.00,76.50,93.90,-17.40,0.00,32.00,60.30,68.40,23.90,0.00,0.00,0.00,0.00,0.00,0.00,32.00,255.00,255.00,32.00,0.00,19.3443,-13.1996,18.1305,0.00,32.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.3200,0.0000,0.0000,0.1600,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
227,NFCM,SKU005,11,77.00,156.00,31,0.0100,311.00,0.00,10000000000.00,27.00,10000000000.00,1.00,0.00,0.00,32.00,2.4013,0.00,1.00,0.00,727.00,0.00,108.60,85.30,23.30,0.00,0.00,69.90,85.50,-15.60,0.00,32.00,54.50,62.20,24.30,0.00,0.00,0.00,0.00,0.00,0.00,32.00,233.00,233.00,32.00,0.00,55.9503,-37.4603,58.3516,0.00,32.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.3200,0.0000,0.0000,0.1600,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
228,NFCM,SKU005,12,95.00,144.00,44,0.0100,403.00,0.00,10000000000.00,44.00,10000000000.00,1.00,0.00,0.00,100.00,1.0736,0.00,1.00,0.00,216.00,0.00,114.60,90.70,23.90,0.00,0.00,71.70,86.10,-14.40,0.00,100.00,52.70,62.20,90.50,0.00,0.00,0.00,0.00,0.00,0.00,100.00,239.00,239.00,100.00,0.00,25.6590,-15.4598,97.1608,0.00,100.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.0000,0.0000,0.0000,0.5000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
229,X,SKU005,1,83.00,201.00,34,0.0100,387.00,0.00,10000000000.00,26.00,10000000000.00,1.00,0.00,0.00,0.00,1.0332,0.00,1.00,0.00,742.00,0.00,130.20,101.80,28.40,0.00,0.00,85.20,105.30,-20.10,0.00,0.00,68.60,76.90,-8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.00,284.00,0.00,0.00,29.3429,-20.7673,-8.5756,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
230,X,SKU005,2,85.00,245.00,30,0.0100,385.00,0.00,10000000000.00,35.00,10000000000.00,1.00,0.00,0.00,0.00,1.4819,0.00,1.00,0.00,598.00,0.00,149.00,116.00,33.00,0.00,0.00,99.00,123.50,-24.50,0.00,0.00,82.00,90.50,-8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,0.00,0.00,48.9027,-36.3066,-12.5962,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
231,X,SKU005,3,68.00,245.00,54,0.0100,638.00,0.00,10000000000.00,22.00,10000000000.00,1.00,0.00,0.00,0.00,1.3500,0.00,1.00,0.00,554.00,0.00,138.80,107.50,31.30,0.00,0.00,93.90,118.40,-24.50,0.00,0.00,80.30,87.10,-6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313.00,313.00,0.00,0.00,42.2550,-33.0750,-9.1800,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
232,X,SKU005,4,108.00,153.00,32,0.0100,477.00,0.00,10000000000.00,44.00,10000000000.00,1.00,0.00,0.00,0.00,1.5686,0.00,1.00,0.00,306.00,0.00,126.00,99.90,26.10,0.00,0.00,78.30,93.60,-15.30,0.00,0.00,56.70,67.50,-10.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.00,261.00,0.00,0.00,40.9405,-23.9996,-16.9409,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
233,X,SKU005,5,72.00,240.00,34,0.0100,306.00,0.00,10000000000.00,11.00,10000000000.00,1.00,0.00,0.00,0.00,1.8586,0.00,1.00,0.00,548.00,0.00,139.20,108.00,31.20,0.00,0.00,93.60,117.60,-24.00,0.00,0.00,79.20,86.40,-7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.00,312.00,0.00,0.00,57.9883,-44.6064,-13.3819,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
234,X,SKU005,6,37.00,222.00,40,0.0100,222.00,0.00,10000000000.00,32.00,10000000000.00,1.00,0.00,0.00,0.00,1.5854,0.00,1.00,0.00,776.00,0.00,111.00,85.10,25.90,0.00,0.00,77.70,99.90,-22.20,0.00,0.00,70.30,74.00,-3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.00,259.00,0.00,0.00,41.0619,-35.1959,-5.8660,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
235,X,SKU005,7,82.00,228.00,59,0.0100,419.00,0.00,10000000000.00,21.00,10000000000.00,1.00,0.00,0.00,0.00,1.0414,0.00,1.00,0.00,714.00,0.00,140.40,109.40,31.00,0.00,0.00,93.00,115.80,-22.80,0.00,0.00,76.60,84.80,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.00,310.00,0.00,0.00,32.2834,-23.7439,-8.5395,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
236,X,SKU005,8,62.00,71.00,48,0.0100,361.00,0.00,10000000000.00,14.00,10000000000.00,1.00,0.00,0.00,0.00,0.7789,0.00,1.00,0.00,688.00,0.00,65.60,52.30,13.30,0.00,0.00,39.90,47.00,-7.10,0.00,0.00,27.50,33.70,-6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.00,133.00,0.00,0.00,10.3594,-5.5302,-4.8292,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
237,X,SKU005,9,18.00,222.00,42,0.0100,554.00,0.00,10000000000.00,52.00,10000000000.00,1.00,0.00,0.00,0.00,0.9898,0.00,1.00,0.00,378.00,0.00,99.60,75.60,24.00,0.00,0.00,72.00,94.20,-22.20,0.00,0.00,68.40,70.20,-1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,240.00,0.00,0.00,23.7552,-21.9736,-1.7816,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
238,X,SKU005,10,82.00,81.00,52,0.0100,590.00,0.00,10000000000.00,45.00,10000000000.00,1.00,0.00,0.00,0.00,2.0304,0.00,1.00,0.00,682.00,0.00,81.60,65.30,16.30,0.00,0.00,48.90,57.00,-8.10,0.00,0.00,32.50,40.70,-8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.00,163.00,0.00,0.00,33.0955,-16.4462,-16.6493,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
239,X,SKU005,11,65.00,105.00,44,0.0100,645.00,0.00,10000000000.00,16.00,10000000000.00,1.00,0.00,0.00,0.00,1.5494,0.00,1.00,0.00,528.00,0.00,81.00,64.00,17.00,0.00,0.00,51.00,61.50,-10.50,0.00,0.00,38.00,44.50,-6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,170.00,0.00,0.00,26.3398,-16.2687,-10.0711,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
240,X,SKU005,12,38.00,72.00,51,0.0100,197.00,0.00,10000000000.00,25.00,10000000000.00,1.00,0.00,0.00,0.00,1.9987,0.00,1.00,0.00,284.00,0.00,51.60,40.60,11.00,0.00,0.00,33.00,40.20,-7.20,0.00,0.00,25.40,29.20,-3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,110.00,0.00,0.00,21.9857,-14.3906,-7.5951,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
241,GFCM,4001031128,5,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R6,,=[1]T_02t!U4062,=Z6+AA6-AB6,=S6,,=[1]T_02t!V4062,=AE6+AF6-AG6,=T6,,=[1]T_02t!W4062,=AJ6+AK6-AL6,=X6,,,=AO6+AP6-AQ6,=Z6+AE6+AJ6+AO6,=AA6+AF6+AK6+AP6,=AB6+AG6+AL6+AQ6,=AC6+AH6+AM6+AR6,,,,=AC6*U6,=AH6*U6,=AM6*U6
242,GFCM,4001031128,6,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC6,,=[1]T_02t!U4063,=Z7+AA7-AB7,=AH6,,=[1]T_02t!V4063,=AE7+AF7-AG7,=AM6,,=[1]T_02t!W4063,=AJ7+AK7-AL7,=AR6,,,=AO7+AP7-AQ7,=Z7+AE7+AJ7+AO7,=AA7+AF7+AK7+AP7,=AB7+AG7+AL7+AQ7,=AC7+AH7+AM7+AR7,,,,=AC7*U7,=AH7*U7,=AM7*U7
243,GFCM,4001031128,7,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC7,,=[1]T_02t!U4064,=Z8+AA8-AB8,=AH7,,=[1]T_02t!V4064,=AE8+AF8-AG8,=AM7,,=[1]T_02t!W4064,=AJ8+AK8-AL8,=AR7,,,=AO8+AP8-AQ8,=Z8+AE8+AJ8+AO8,=AA8+AF8+AK8+AP8,=AB8+AG8+AL8+AQ8,=AC8+AH8+AM8+AR8,,,,=AC8*U8,=AH8*U8,=AM8*U8
244,GFCM,4001031128,8,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC8,,=[1]T_02t!U4065,=Z9+AA9-AB9,=AH8,,=[1]T_02t!V4065,=AE9+AF9-AG9,=AM8,,=[1]T_02t!W4065,=AJ9+AK9-AL9,=AR8,,,=AO9+AP9-AQ9,=Z9+AE9+AJ9+AO9,=AA9+AF9+AK9+AP9,=AB9+AG9+AL9+AQ9,=AC9+AH9+AM9+AR9,,,,=AC9*U9,=AH9*U9,=AM9*U9
245,GFCM,4001031128,9,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC9,,=[1]T_02t!U4066,=Z10+AA10-AB10,=AH9,,=[1]T_02t!V4066,=AE10+AF10-AG10,=AM9,,=[1]T_02t!W4066,=AJ10+AK10-AL10,=AR9,,,=AO10+AP10-AQ10,=Z10+AE10+AJ10+AO10,=AA10+AF10+AK10+AP10,=AB10+AG10+AL10+AQ10,=AC10+AH10+AM10+AR10,,,,=AC10*U10,=AH10*U10,=AM10*U10
246,GFCM,4001031128,10,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC10,,=[1]T_02t!U4067,=Z11+AA11-AB11,=AH10,,=[1]T_02t!V4067,=AE11+AF11-AG11,=AM10,,=[1]T_02t!W4067,=AJ11+AK11-AL11,=AR10,,,=AO11+AP11-AQ11,=Z11+AE11+AJ11+AO11,=AA11+AF11+AK11+AP11,=AB11+AG11+AL11+AQ11,=AC11+AH11+AM11+AR11,,,,=AC11*U11,=AH11*U11,=AM11*U11
247,GFCM,4001031128,11,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC11,,=[1]T_02t!U4068,=Z12+AA12-AB12,=AH11,,=[1]T_02t!V4068,=AE12+AF12-AG12,=AM11,,=[1]T_02t!W4068,=AJ12+AK12-AL12,=AR11,,,=AO12+AP12-AQ12,=Z12+AE12+AJ12+AO12,=AA12+AF12+AK12+AP12,=AB12+AG12+AL12+AQ12,=AC12+AH12+AM12+AR12,,,,=AC12*U12,=AH12*U12,=AM12*U12
248,GFCM,4001031128,12,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC12,,=[1]T_02t!U4069,=Z13+AA13-AB13,=AH12,,=[1]T_02t!V4069,=AE13+AF13-AG13,=AM12,,=[1]T_02t!W4069,=AJ13+AK13-AL13,=AR12,,,=AO13+AP13-AQ13,=Z13+AE13+AJ13+AO13,=AA13+AF13+AK13+AP13,=AB13+AG13+AL13+AQ13,=AC13+AH13+AM13+AR13,,,,=AC13*U13,=AH13*U13,=AM13*U13
249,GFCM,4001031128,13,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC13,,=[1]T_02t!U4070,=Z14+AA14-AB14,=AH13,,=[1]T_02t!V4070,=AE14+AF14-AG14,=AM13,,=[1]T_02t!W4070,=AJ14+AK14-AL14,=AR13,,,=AO14+AP14-AQ14,=Z14+AE14+AJ14+AO14,=AA14+AF14+AK14+AP14,=AB14+AG14+AL14+AQ14,=AC14+AH14+AM14+AR14,,,,=AC14*U14,=AH14*U14,=AM14*U14
250,GFCM,4001031128,14,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC14,,=[1]T_02t!U4071,=Z15+AA15-AB15,=AH14,,=[1]T_02t!V4071,=AE15+AF15-AG15,=AM14,,=[1]T_02t!W4071,=AJ15+AK15-AL15,=AR14,,,=AO15+AP15-AQ15,=Z15+AE15+AJ15+AO15,=AA15+AF15+AK15+AP15,=AB15+AG15+AL15+AQ15,=AC15+AH15+AM15+AR15,,,,=AC15*U15,=AH15*U15,=AM15*U15
251,GFCM,4001031128,15,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC15,,=[1]T_02t!U4072,=Z16+AA16-AB16,=AH15,,=[1]T_02t!V4072,=AE16+AF16-AG16,=AM15,,=[1]T_02t!W4072,=AJ16+AK16-AL16,=AR15,,,=AO16+AP16-AQ16,=Z16+AE16+AJ16+AO16,=AA16+AF16+AK16+AP16,=AB16+AG16+AL16+AQ16,=AC16+AH16+AM16+AR16,,,,=AC16*U16,=AH16*U16,=AM16*U16
252,GFCM,4001031128,16,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,10.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC16,,=[1]T_02t!U4073,=Z17+AA17-AB17,=AH16,,=[1]T_02t!V4073,=AE17+AF17-AG17,=AM16,,=[1]T_02t!W4073,=AJ17+AK17-AL17,=AR16,,,=AO17+AP17-AQ17,=Z17+AE17+AJ17+AO17,=AA17+AF17+AK17+AP17,=AB17+AG17+AL17+AQ17,=AC17+AH17+AM17+AR17,,,,=AC17*U17,=AH17*U17,=AM17*U17
253,GFCM,4001100155,5,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,15.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R18,,=[1]T_02t!U4074 + [1]T_02t!U11754,=Z18+AA18-AB18,=S18,,=[1]T_02t!V4074 + [1]T_02t!V11754,=AE18+AF18-AG18,=T18,,=[1]T_02t!W4074 + [1]T_02t!W11754,=AJ18+AK18-AL18,=X18,,,=AO18+AP18-AQ18,=Z18+AE18+AJ18+AO18,=AA18+AF18+AK18+AP18,=AB18+AG18+AL18+AQ18,=AC18+AH18+AM18+AR18,,,,=AC18*U18,=AH18*U18,=AM18*U18
254,GFCM,4001100155,6,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,15.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC18,,=[1]T_02t!U4075 + [1]T_02t!U11755,=Z19+AA19-AB19,=AH18,,=[1]T_02t!V4075 + [1]T_02t!V11755,=AE19+AF19-AG19,=AM18,,=[1]T_02t!W4075 + [1]T_02t!W11755,=AJ19+AK19-AL19,=AR18,,,=AO19+AP19-AQ19,=Z19+AE19+AJ19+AO19,=AA19+AF19+AK19+AP19,=AB19+AG19+AL19+AQ19,=AC19+AH19+AM19+AR19,,,,=AC19*U19,=AH19*U19,=AM19*U19
255,GFCM,4001100155,7,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,15.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC19,,=[1]T_02t!U4076 + [1]T_02t!U11756,=Z20+AA20-AB20,=AH19,,=[1]T_02t!V4076 + [1]T_02t!V11756,=AE20+AF20-AG20,=AM19,,=[1]T_02t!W4076 + [1]T_02t!W11756,=AJ20+AK20-AL20,=AR19,,,=AO20+AP20-AQ20,=Z20+AE20+AJ20+AO20,=AA20+AF20+AK20+AP20,=AB20+AG20+AL20+AQ20,=AC20+AH20+AM20+AR20,,,,=AC20*U20,=AH20*U20,=AM20*U20
